sep=;
"Location";"Date";"AQI";"NO2 (ppb)";"CO (ppm)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Newberry Condo Assoc";"Apr 22, 2026, 18:00:00";"19";"2.07";"0.36";"43.63";"4.84"
"Newberry Condo Assoc";"Apr 22, 2026, 17:00:00";"18";"2.8";"1.07";"55.63";"5.57"
"Newberry Condo Assoc";"Apr 22, 2026, 16:00:00";"18";"2.29";"0.49";"48.9";"6.75"
"Newberry Condo Assoc";"Apr 22, 2026, 15:00:00";"17";"3.29";"0.37";"43.2";"5.62"
"Newberry Condo Assoc";"Apr 22, 2026, 14:00:00";"17";"10.87";"0.4";"41.92";"6.1"
"Newberry Condo Assoc";"Apr 22, 2026, 13:00:00";"17";"12.34";"0.4";"40.56";"5.47"
"Newberry Condo Assoc";"Apr 22, 2026, 12:00:00";"17";"13.27";"0.45";"36.12";"5.7"
"Newberry Condo Assoc";"Apr 22, 2026, 11:00:00";"17";"16.77";"0.38";"32.87";"5.08"
"Newberry Condo Assoc";"Apr 22, 2026, 10:00:00";"16";"14.59";"0.33";"29.44";"5.99"
"Newberry Condo Assoc";"Apr 22, 2026, 09:00:00";"16";"13.79";"0.33";"28.8";"4.88"
"Newberry Condo Assoc";"Apr 22, 2026, 08:00:00";"16";"14.54";"0.33";"24.64";"4.41"
"Newberry Condo Assoc";"Apr 22, 2026, 07:00:00";"16";"12.3";"0.3";"23.48";"4.21"
"Newberry Condo Assoc";"Apr 22, 2026, 06:00:00";"16";"8.77";"0.28";"23.51";"3.94"
"Newberry Condo Assoc";"Apr 22, 2026, 05:00:00";"16";"6.07";"0.25";"21.64";"3.7"
"Newberry Condo Assoc";"Apr 22, 2026, 04:00:00";"17";"6.11";"0.25";"21.93";"3.92"
"Newberry Condo Assoc";"Apr 22, 2026, 03:00:00";"17";"6.47";"0.25";"21.17";"3.36"
"Newberry Condo Assoc";"Apr 22, 2026, 02:00:00";"17";"6.69";"0.25";"21.72";"3.12"
"Newberry Condo Assoc";"Apr 22, 2026, 01:00:00";"17";"6.79";"0.26";"21.84";"3.45"
"Newberry Condo Assoc";"Apr 22, 2026, 00:00:00";"17";"6.99";"0.27";"21.45";"3.77"
"Newberry Condo Assoc";"Apr 21, 2026, 23:00:00";"17";"7.3";"0.28";"21.72";"3.77"
"Newberry Condo Assoc";"Apr 21, 2026, 22:00:00";"16";"6.75";"0.29";"22.91";"3.19"
"Newberry Condo Assoc";"Apr 21, 2026, 21:00:00";"16";"5.62";"0.3";"25.05";"2.65"
"Newberry Condo Assoc";"Apr 21, 2026, 20:00:00";"16";"4.59";"0.3";"25.95";"2.59"
"Newberry Condo Assoc";"Apr 21, 2026, 19:00:00";"16";"5.29";"0.29";"26.52";"2.69"
"Newberry Condo Assoc";"Apr 21, 2026, 18:00:00";"16";"4.3";"0.29";"26.84";"2.84"
"Newberry Condo Assoc";"Apr 21, 2026, 17:00:00";"16";"2.94";"0.28";"29.49";"3.13"
"Newberry Condo Assoc";"Apr 21, 2026, 16:00:00";"16";"2.54";"0.3";"29.91";"3.96"
"Newberry Condo Assoc";"Apr 21, 2026, 15:00:00";"16";"2.52";"0.28";"28.89";"4.1"
"Newberry Condo Assoc";"Apr 21, 2026, 14:00:00";"16";"2.63";"0.29";"28.1";"4.48"
"Newberry Condo Assoc";"Apr 21, 2026, 13:00:00";"15";"3.57";"0.27";"26.05";"4.2"
"Newberry Condo Assoc";"Apr 21, 2026, 12:00:00";"15";"3.8";"0.26";"24.56";"3.8"
"Newberry Condo Assoc";"Apr 21, 2026, 11:00:00";"15";"5.65";"0.29";"24.17";"4.03"
"Newberry Condo Assoc";"Apr 21, 2026, 10:00:00";"15";"5.93";"0.28";"21.95";"3.99"
"Newberry Condo Assoc";"Apr 21, 2026, 09:00:00";"15";"0";"0";"0";"4.14"
"Newberry Condo Assoc";"Apr 21, 2026, 08:00:00";"15";"0";"0";"0";"5.05"
"Newberry Condo Assoc";"Apr 21, 2026, 07:00:00";"14";"12.67";"0.24";"21.04";"6.26"
"Newberry Condo Assoc";"Apr 21, 2026, 06:00:00";"15";"14.78";"0.19";"23.56";"5.53"
"Newberry Condo Assoc";"Apr 21, 2026, 05:00:00";"13";"11.71";"0.11";"21.35";"4.91"
"Newberry Condo Assoc";"Apr 21, 2026, 04:00:00";"13";"11.08";"0.08";"17.86";"4.29"
"Newberry Condo Assoc";"Apr 21, 2026, 03:00:00";"12";"8.76";"0.07";"20.87";"3.61"
"Newberry Condo Assoc";"Apr 21, 2026, 02:00:00";"13";"7.27";"0.06";"17.38";"3.18"
"Newberry Condo Assoc";"Apr 21, 2026, 01:00:00";"13";"8.12";"0.09";"18.36";"3.08"
"Newberry Condo Assoc";"Apr 21, 2026, 00:00:00";"13";"7.93";"0.09";"16.04";"3.39"
"Newberry Condo Assoc";"Apr 20, 2026, 23:00:00";"13";"7.68";"0.09";"15.99";"2.66"
"Newberry Condo Assoc";"Apr 20, 2026, 22:00:00";"13";"6.08";"0.1";"15.51";"2.61"
"Newberry Condo Assoc";"Apr 20, 2026, 21:00:00";"13";"5.27";"0.11";"16.4";"2.96"
"Newberry Condo Assoc";"Apr 20, 2026, 20:00:00";"13";"4.57";"0.12";"17";"2.71"
"Newberry Condo Assoc";"Apr 20, 2026, 19:00:00";"13";"4.34";"0.14";"18.15";"2.68"
"Newberry Condo Assoc";"Apr 20, 2026, 18:00:00";"13";"3.84";"0.16";"19.37";"2.58"
"Newberry Condo Assoc";"Apr 20, 2026, 17:00:00";"13";"3.96";"0.19";"22.71";"2.19"
"Newberry Condo Assoc";"Apr 20, 2026, 16:00:00";"13";"2.79";"0.19";"22.36";"2.07"
"Newberry Condo Assoc";"Apr 20, 2026, 15:00:00";"13";"3.48";"0.17";"22.42";"2.32"
"Newberry Condo Assoc";"Apr 20, 2026, 14:00:00";"13";"3.88";"0.18";"23.5";"2.27"
"Newberry Condo Assoc";"Apr 20, 2026, 13:00:00";"13";"5.24";"0.17";"23.05";"3.12"
"Newberry Condo Assoc";"Apr 20, 2026, 12:00:00";"13";"5.3";"0.18";"24.71";"3"
"Newberry Condo Assoc";"Apr 20, 2026, 11:00:00";"13";"5.98";"0.12";"21.04";"4.13"
"Newberry Condo Assoc";"Apr 20, 2026, 10:00:00";"13";"4.77";"0.17";"23.05";"3.61"
"Newberry Condo Assoc";"Apr 20, 2026, 09:00:00";"13";"6.42";"0.21";"28.9";"3.35"
"Newberry Condo Assoc";"Apr 20, 2026, 08:00:00";"13";"6.78";"0.15";"31.8";"2.96"
"Newberry Condo Assoc";"Apr 20, 2026, 07:00:00";"13";"5.65";"0.13";"22.11";"2.47"
"Newberry Condo Assoc";"Apr 20, 2026, 06:00:00";"13";"4.66";"0.14";"22.93";"2.24"
"Newberry Condo Assoc";"Apr 20, 2026, 05:00:00";"14";"4.15";"0.13";"22.52";"2.47"
"Newberry Condo Assoc";"Apr 20, 2026, 04:00:00";"15";"5.36";"0.16";"26.56";"2.77"
"Newberry Condo Assoc";"Apr 20, 2026, 03:00:00";"17";"7.29";"0.21";"31.18";"4.31"
"Newberry Condo Assoc";"Apr 20, 2026, 02:00:00";"18";"7.61";"0.21";"30.69";"4.02"
"Newberry Condo Assoc";"Apr 20, 2026, 01:00:00";"19";"6.74";"0.21";"39.78";"3.89"
"Newberry Condo Assoc";"Apr 20, 2026, 00:00:00";"19";"8.61";"0.22";"30.13";"3.6"
"Newberry Condo Assoc";"Apr 19, 2026, 23:00:00";"20";"7.25";"0.2";"26";"3.49"
"Newberry Condo Assoc";"Apr 19, 2026, 22:00:00";"21";"3.4";"0.15";"23.92";"3.44"
"Newberry Condo Assoc";"Apr 19, 2026, 21:00:00";"21";"2.37";"0.15";"23.61";"2.57"
"Newberry Condo Assoc";"Apr 19, 2026, 20:00:00";"22";"1.58";"0.16";"24.57";"2.69"
"Newberry Condo Assoc";"Apr 19, 2026, 19:00:00";"23";"1.57";"0.16";"26.36";"2.91"
"Newberry Condo Assoc";"Apr 19, 2026, 18:00:00";"24";"1.27";"0.18";"29.95";"2.65"
"Newberry Condo Assoc";"Apr 19, 2026, 17:00:00";"25";"0.74";"0.22";"34.03";"2.87"
"Newberry Condo Assoc";"Apr 19, 2026, 16:00:00";"25";"1.27";"0.27";"38.34";"2.75"
"Newberry Condo Assoc";"Apr 19, 2026, 15:00:00";"26";"1.77";"0.23";"38.16";"2.68"
"Newberry Condo Assoc";"Apr 19, 2026, 14:00:00";"26";"3.2";"0.18";"36.62";"2.43"
"Newberry Condo Assoc";"Apr 19, 2026, 13:00:00";"26";"3.3";"0.15";"35.91";"2.49"
"Newberry Condo Assoc";"Apr 19, 2026, 12:00:00";"26";"3.26";"0.16";"35.72";"3.01"
"Newberry Condo Assoc";"Apr 19, 2026, 11:00:00";"26";"3.22";"0.15";"34.86";"3.46"
"Newberry Condo Assoc";"Apr 19, 2026, 10:00:00";"26";"2.75";"0.14";"32.48";"3.78"
"Newberry Condo Assoc";"Apr 19, 2026, 09:00:00";"26";"2.39";"0.13";"31.2";"3"
"Newberry Condo Assoc";"Apr 19, 2026, 08:00:00";"27";"1.42";"0.14";"32.68";"1.62"
"Newberry Condo Assoc";"Apr 19, 2026, 07:00:00";"27";"0.74";"0.16";"35.96";"1.06"
"Newberry Condo Assoc";"Apr 19, 2026, 06:00:00";"28";"1.36";"0.26";"48.65";"7.4"
"Newberry Condo Assoc";"Apr 19, 2026, 05:00:00";"27";"1.47";"0.3";"53.32";"11.69"
"Newberry Condo Assoc";"Apr 19, 2026, 04:00:00";"25";"1.65";"0.31";"52.22";"10.65"
"Newberry Condo Assoc";"Apr 19, 2026, 03:00:00";"24";"1.89";"0.31";"48.65";"10.31"
"Newberry Condo Assoc";"Apr 19, 2026, 02:00:00";"23";"2.15";"0.35";"51.84";"9.82"
"Newberry Condo Assoc";"Apr 19, 2026, 01:00:00";"22";"1.85";"0.35";"49.1";"7.58"
"Newberry Condo Assoc";"Apr 19, 2026, 00:00:00";"22";"2.45";"0.37";"49.4";"7.46"
"Newberry Condo Assoc";"Apr 18, 2026, 23:00:00";"21";"1.96";"0.36";"46.99";"7.1"
"Newberry Condo Assoc";"Apr 18, 2026, 22:00:00";"20";"1.32";"0.37";"46.09";"6.97"
"Newberry Condo Assoc";"Apr 18, 2026, 21:00:00";"19";"0.72";"0.39";"45.61";"7.26"
"Newberry Condo Assoc";"Apr 18, 2026, 20:00:00";"19";"0.18";"0.4";"45.01";"7.3"
"Newberry Condo Assoc";"Apr 18, 2026, 19:00:00";"18";"0";"0.41";"48.58";"7.79"
"Newberry Condo Assoc";"Apr 18, 2026, 18:00:00";"17";"0";"0.43";"52.57";"8.5"
"Newberry Condo Assoc";"Apr 18, 2026, 17:00:00";"16";"0";"0.43";"59.72";"7.66"
"Newberry Condo Assoc";"Apr 18, 2026, 16:00:00";"15";"0";"0.36";"56.29";"3.94"
"Newberry Condo Assoc";"Apr 18, 2026, 15:00:00";"15";"0";"0.36";"56.28";"3.15"
"Newberry Condo Assoc";"Apr 18, 2026, 14:00:00";"15";"0";"0.35";"52.99";"3.2"
"Newberry Condo Assoc";"Apr 18, 2026, 13:00:00";"15";"0";"0.36";"57.21";"2.97"
"Newberry Condo Assoc";"Apr 18, 2026, 12:00:00";"15";"0.03";"0.42";"60.4";"3.57"
"Newberry Condo Assoc";"Apr 18, 2026, 11:00:00";"14";"2.22";"0.46";"57.88";"4.38"
"Newberry Condo Assoc";"Apr 18, 2026, 10:00:00";"14";"5.99";"0.46";"57.39";"4.41"
"Newberry Condo Assoc";"Apr 18, 2026, 09:00:00";"14";"7.49";"0.49";"56.84";"4.57"
"Newberry Condo Assoc";"Apr 18, 2026, 08:00:00";"14";"8";"0.49";"52.22";"4.04"
"Newberry Condo Assoc";"Apr 18, 2026, 07:00:00";"14";"5.27";"0.4";"48.21";"4.19"
"Newberry Condo Assoc";"Apr 18, 2026, 06:00:00";"14";"6.04";"0.46";"53.24";"3.82"
"Newberry Condo Assoc";"Apr 18, 2026, 05:00:00";"14";"3.37";"0.39";"47.71";"3.33"
"Newberry Condo Assoc";"Apr 18, 2026, 04:00:00";"14";"5.88";"0.43";"51.17";"4.02"
"Newberry Condo Assoc";"Apr 18, 2026, 03:00:00";"14";"4.52";"0.42";"47.07";"3.95"
"Newberry Condo Assoc";"Apr 18, 2026, 02:00:00";"14";"6.15";"0.48";"51.22";"3.9"
"Newberry Condo Assoc";"Apr 18, 2026, 01:00:00";"14";"5.55";"0.5";"49.89";"3.94"
"Newberry Condo Assoc";"Apr 18, 2026, 00:00:00";"14";"5.17";"0.46";"46.35";"2.69"
"Newberry Condo Assoc";"Apr 17, 2026, 23:00:00";"14";"6.67";"0.51";"44.21";"3.28"
"Newberry Condo Assoc";"Apr 17, 2026, 22:00:00";"15";"3.77";"0.47";"41.81";"3.47"
"Newberry Condo Assoc";"Apr 17, 2026, 21:00:00";"15";"1.15";"0.42";"39.71";"4.13"
"Newberry Condo Assoc";"Apr 17, 2026, 20:00:00";"16";"0";"0.35";"33.13";"1.81"
"Newberry Condo Assoc";"Apr 17, 2026, 19:00:00";"16";"0";"0.35";"34.17";"2.06"
"Newberry Condo Assoc";"Apr 17, 2026, 18:00:00";"17";"0";"0.36";"36.86";"2.53"
"Newberry Condo Assoc";"Apr 17, 2026, 17:00:00";"18";"0";"0.36";"39.88";"2.37"
"Newberry Condo Assoc";"Apr 17, 2026, 16:00:00";"19";"0";"0.36";"41.49";"2.48"
"Newberry Condo Assoc";"Apr 17, 2026, 15:00:00";"19";"0.05";"0.35";"42.75";"2.93"
"Newberry Condo Assoc";"Apr 17, 2026, 14:00:00";"20";"0";"0.34";"41.03";"2.12"
"Newberry Condo Assoc";"Apr 17, 2026, 13:00:00";"20";"0.06";"0.32";"42.31";"2.69"
"Newberry Condo Assoc";"Apr 17, 2026, 12:00:00";"21";"0";"0.33";"45.53";"3.12"
"Newberry Condo Assoc";"Apr 17, 2026, 11:00:00";"21";"0.04";"0.34";"39.86";"3.33"
"Newberry Condo Assoc";"Apr 17, 2026, 10:00:00";"22";"1.44";"0.34";"39.31";"3.98"
"Newberry Condo Assoc";"Apr 17, 2026, 09:00:00";"22";"2.73";"0.34";"44.23";"3.58"
"Newberry Condo Assoc";"Apr 17, 2026, 08:00:00";"23";"3.45";"0.35";"45.4";"3.3"
"Newberry Condo Assoc";"Apr 17, 2026, 07:00:00";"24";"1.57";"0.36";"47.1";"3.9"
"Newberry Condo Assoc";"Apr 17, 2026, 06:00:00";"24";"0.79";"0.36";"47.75";"4.06"
"Newberry Condo Assoc";"Apr 17, 2026, 05:00:00";"25";"0.04";"0.37";"44.57";"3.84"
"Newberry Condo Assoc";"Apr 17, 2026, 04:00:00";"25";"0";"0.36";"41.94";"3.51"
"Newberry Condo Assoc";"Apr 17, 2026, 03:00:00";"26";"0";"0.37";"41.97";"3.44"
"Newberry Condo Assoc";"Apr 17, 2026, 02:00:00";"26";"0";"0.38";"41.46";"3.62"
"Newberry Condo Assoc";"Apr 17, 2026, 01:00:00";"26";"0";"0.39";"39.12";"3.87"
"Newberry Condo Assoc";"Apr 17, 2026, 00:00:00";"26";"0";"0.39";"38.97";"5.99"
"Newberry Condo Assoc";"Apr 16, 2026, 23:00:00";"26";"0.14";"0.42";"42.3";"5.87"
"Newberry Condo Assoc";"Apr 16, 2026, 22:00:00";"26";"5.28";"0.44";"44.5";"5.94"
"Newberry Condo Assoc";"Apr 16, 2026, 21:00:00";"26";"4.25";"0.45";"47.49";"6.48"
"Newberry Condo Assoc";"Apr 16, 2026, 20:00:00";"26";"1.08";"0.45";"51.35";"6.74"
"Newberry Condo Assoc";"Apr 16, 2026, 19:00:00";"26";"0.25";"0.44";"53.33";"6.68"
"Newberry Condo Assoc";"Apr 16, 2026, 18:00:00";"25";"0.43";"0.41";"56.31";"6.38"
"Newberry Condo Assoc";"Apr 16, 2026, 17:00:00";"25";"0";"0.43";"64.23";"6.35"
"Newberry Condo Assoc";"Apr 16, 2026, 16:00:00";"25";"0";"0.42";"68.28";"5.92"
"Newberry Condo Assoc";"Apr 16, 2026, 15:00:00";"25";"0";"0.42";"73.16";"5.28"
"Newberry Condo Assoc";"Apr 16, 2026, 14:00:00";"25";"0";"0.41";"76.96";"5.41"
"Newberry Condo Assoc";"Apr 16, 2026, 13:00:00";"25";"0";"0.42";"79.99";"5.68"
"Newberry Condo Assoc";"Apr 16, 2026, 12:00:00";"25";"0";"0.4";"74.73";"5.69"
"Newberry Condo Assoc";"Apr 16, 2026, 11:00:00";"25";"3.54";"0.5";"71.77";"6.08"
"Newberry Condo Assoc";"Apr 16, 2026, 10:00:00";"25";"14.66";"0.58";"65.01";"8.17"
"Newberry Condo Assoc";"Apr 16, 2026, 09:00:00";"25";"25.36";"0.72";"74.04";"8.22"
"Newberry Condo Assoc";"Apr 16, 2026, 08:00:00";"28";"28.7";"1.02";"92.51";"6.87"
"Newberry Condo Assoc";"Apr 16, 2026, 07:00:00";"24";"13.49";"0.64";"58.81";"6.85"
"Newberry Condo Assoc";"Apr 16, 2026, 06:00:00";"24";"6.65";"0.43";"46.17";"7.09"
"Newberry Condo Assoc";"Apr 16, 2026, 05:00:00";"23";"1.41";"0.38";"45.18";"6.28"
"Newberry Condo Assoc";"Apr 16, 2026, 04:00:00";"23";"0.11";"0.36";"41.49";"6.1"
"Newberry Condo Assoc";"Apr 16, 2026, 03:00:00";"22";"0";"0.36";"40.16";"4.92"
"Newberry Condo Assoc";"Apr 16, 2026, 02:00:00";"22";"0.48";"0.37";"41.68";"5.03"
"Newberry Condo Assoc";"Apr 16, 2026, 01:00:00";"22";"2.3";"0.38";"44.85";"5.14"
"Newberry Condo Assoc";"Apr 16, 2026, 00:00:00";"22";"8.17";"0.42";"47.94";"4.96"
"Newberry Condo Assoc";"Apr 15, 2026, 23:00:00";"21";"1.14";"0.42";"49.97";"5.01"
"Newberry Condo Assoc";"Apr 15, 2026, 22:00:00";"21";"0.04";"0.43";"54.26";"5.56"
"Newberry Condo Assoc";"Apr 15, 2026, 21:00:00";"21";"2.83";"0.45";"58.34";"5.68"
"Newberry Condo Assoc";"Apr 15, 2026, 20:00:00";"21";"0.4";"0.43";"61.59";"5.4"
"Newberry Condo Assoc";"Apr 15, 2026, 19:00:00";"21";"1.84";"0.43";"66.48";"5.21"
"Newberry Condo Assoc";"Apr 15, 2026, 18:00:00";"21";"0";"0.39";"70.41";"5.16"
"Newberry Condo Assoc";"Apr 15, 2026, 17:00:00";"21";"0";"0.38";"75.27";"4.66"
"Newberry Condo Assoc";"Apr 15, 2026, 16:00:00";"21";"0";"0.37";"78.12";"5.28"
"Newberry Condo Assoc";"Apr 15, 2026, 15:00:00";"23";"0";"0.34";"77.79";"5.59"
"Newberry Condo Assoc";"Apr 15, 2026, 14:00:00";"23";"0";"0.32";"80.73";"4.96"
"Newberry Condo Assoc";"Apr 15, 2026, 13:00:00";"22";"0";"0.3";"78.48";"5.45"
"Newberry Condo Assoc";"Apr 15, 2026, 12:00:00";"22";"0";"0.31";"75.78";"5.72"
"Newberry Condo Assoc";"Apr 15, 2026, 11:00:00";"22";"2.65";"0.41";"79.46";"6.34"
"Newberry Condo Assoc";"Apr 15, 2026, 10:00:00";"23";"11.94";"0.46";"76.94";"7.04"
"Newberry Condo Assoc";"Apr 15, 2026, 09:00:00";"23";"15.72";"0.52";"77.63";"6.18"
"Newberry Condo Assoc";"Apr 15, 2026, 08:00:00";"23";"20.72";"0.62";"99.21";"5.52"
"Newberry Condo Assoc";"Apr 15, 2026, 07:00:00";"24";"20.45";"0.7";"100.81";"5.18"
"Newberry Condo Assoc";"Apr 15, 2026, 06:00:00";"24";"13.87";"0.58";"75.55";"4.38"
"Newberry Condo Assoc";"Apr 15, 2026, 05:00:00";"24";"5.14";"0.36";"62.87";"3.71"
"Newberry Condo Assoc";"Apr 15, 2026, 04:00:00";"24";"2.74";"0.34";"60.91";"3.75"
"Newberry Condo Assoc";"Apr 15, 2026, 03:00:00";"25";"1.52";"0.33";"60.84";"3.3"
"Newberry Condo Assoc";"Apr 15, 2026, 02:00:00";"25";"1.08";"0.35";"59.8";"3.57"
"Newberry Condo Assoc";"Apr 15, 2026, 01:00:00";"25";"0.54";"0.35";"57.38";"3.41"
"Newberry Condo Assoc";"Apr 15, 2026, 00:00:00";"26";"0.14";"0.35";"56.71";"3.1"
"Newberry Condo Assoc";"Apr 14, 2026, 23:00:00";"26";"0.88";"0.36";"50.01";"4.07"
