sep=;
"Location";"Date";"NO2 (ppb)";"VOCs (ppb)";"PM2.5 (µg/m³)"
"Broad Run HS";"Jul 28, 2026, 07:00:00";"12.13";"289.06";"14.67"
"Broad Run HS";"Jul 28, 2026, 06:00:00";"11.23";"251.99";"15.08"
"Broad Run HS";"Jul 28, 2026, 05:00:00";"9.21";"216.26";"14.86"
"Broad Run HS";"Jul 28, 2026, 04:00:00";"9.49";"171.36";"14.85"
"Broad Run HS";"Jul 28, 2026, 03:00:00";"10.41";"159.14";"14.69"
"Broad Run HS";"Jul 28, 2026, 02:00:00";"10.73";"128.42";"14.89"
"Broad Run HS";"Jul 28, 2026, 01:00:00";"11.09";"96.51";"14.58"
"Broad Run HS";"Jul 28, 2026, 00:00:00";"10.83";"76.27";"14.45"
"Broad Run HS";"Jul 27, 2026, 23:00:00";"11.14";"59.44";"14.69"
"Broad Run HS";"Jul 27, 2026, 22:00:00";"11.02";"53.21";"15"
"Broad Run HS";"Jul 27, 2026, 21:00:00";"11.03";"43.13";"15.05"
"Broad Run HS";"Jul 27, 2026, 20:00:00";"8.3";"35.44";"15.46"
"Broad Run HS";"Jul 27, 2026, 19:00:00";"6.59";"28.9";"15.84"
"Broad Run HS";"Jul 27, 2026, 18:00:00";"6.23";"21.33";"16.19"
"Broad Run HS";"Jul 27, 2026, 17:00:00";"4.16";"18.89";"15.82"
"Broad Run HS";"Jul 27, 2026, 16:00:00";"5.11";"23.65";"16.43"
"Broad Run HS";"Jul 27, 2026, 15:00:00";"4.07";"33.43";"17.01"
"Broad Run HS";"Jul 27, 2026, 14:00:00";"5.07";"48";"15.08"
"Broad Run HS";"Jul 27, 2026, 13:00:00";"4.73";"69.24";"11.03"
"Broad Run HS";"Jul 27, 2026, 12:00:00";"5.25";"87.57";"10.45"
"Broad Run HS";"Jul 27, 2026, 11:00:00";"5.54";"124.96";"9.76"
"Broad Run HS";"Jul 27, 2026, 10:00:00";"8.81";"173.69";"9.43"
"Broad Run HS";"Jul 27, 2026, 09:00:00";"11.57";"251.82";"8.87"
"Broad Run HS";"Jul 27, 2026, 08:00:00";"12.89";"317.03";"9.82"
"Broad Run HS";"Jul 27, 2026, 07:00:00";"9.38";"292.27";"12.7"
"Broad Run HS";"Jul 27, 2026, 06:00:00";"8.08";"317.66";"12.51"
"Broad Run HS";"Jul 27, 2026, 05:00:00";"7.3";"324.59";"16.06"
"Broad Run HS";"Jul 27, 2026, 04:00:00";"6.9";"359.48";"11.13"
"Broad Run HS";"Jul 27, 2026, 03:00:00";"7.6";"406.72";"11.22"
"Broad Run HS";"Jul 27, 2026, 02:00:00";"7.36";"348.34";"9.54"
"Broad Run HS";"Jul 27, 2026, 01:00:00";"12.76";"340.96";"8.2"
"Broad Run HS";"Jul 27, 2026, 00:00:00";"12.48";"340.79";"9.35"
"Broad Run HS";"Jul 26, 2026, 23:00:00";"12.01";"221.73";"12.65"
"Broad Run HS";"Jul 26, 2026, 22:00:00";"10.68";"107.11";"8.57"
"Broad Run HS";"Jul 26, 2026, 21:00:00";"10.12";"58.79";"8.43"
"Broad Run HS";"Jul 26, 2026, 20:00:00";"7.18";"40.07";"9.33"
"Broad Run HS";"Jul 26, 2026, 19:00:00";"6.62";"45.13";"8.99"
"Broad Run HS";"Jul 26, 2026, 18:00:00";"5.81";"45.93";"9.1"
"Broad Run HS";"Jul 26, 2026, 17:00:00";"6.91";"48.01";"8.91"
"Broad Run HS";"Jul 26, 2026, 16:00:00";"4.93";"44.67";"9.01"
"Broad Run HS";"Jul 26, 2026, 15:00:00";"4.49";"50.07";"8.68"
"Broad Run HS";"Jul 26, 2026, 14:00:00";"1.34";"74.67";"7.95"
"Broad Run HS";"Jul 26, 2026, 13:00:00";"1.28";"105.95";"6.96"
"Broad Run HS";"Jul 26, 2026, 12:00:00";"3.09";"134.29";"5.99"
"Broad Run HS";"Jul 26, 2026, 11:00:00";"4.48";"151.17";"5.63"
"Broad Run HS";"Jul 26, 2026, 10:00:00";"6.7";"153.52";"4.91"
"Broad Run HS";"Jul 26, 2026, 09:00:00";"6.14";"189.6";"4"
"Broad Run HS";"Jul 26, 2026, 08:00:00";"6.56";"235.01";"3.54"
"Broad Run HS";"Jul 26, 2026, 07:00:00";"7.29";"230.58";"6.45"
"Broad Run HS";"Jul 26, 2026, 06:00:00";"7.79";"218.53";"6.76"
"Broad Run HS";"Jul 26, 2026, 05:00:00";"8.68";"210.87";"4.41"
"Broad Run HS";"Jul 26, 2026, 04:00:00";"8.54";"204.09";"4.28"
"Broad Run HS";"Jul 26, 2026, 03:00:00";"9.35";"194.1";"4.22"
"Broad Run HS";"Jul 26, 2026, 02:00:00";"10.7";"186.57";"3.91"
"Broad Run HS";"Jul 26, 2026, 01:00:00";"11.01";"166.15";"4.89"
"Broad Run HS";"Jul 26, 2026, 00:00:00";"11.37";"141.2";"4.8"
"Broad Run HS";"Jul 25, 2026, 23:00:00";"12.46";"101.7";"4.17"
"Broad Run HS";"Jul 25, 2026, 22:00:00";"11.36";"69.7";"4.37"
"Broad Run HS";"Jul 25, 2026, 21:00:00";"12.13";"55.5";"3.49"
"Broad Run HS";"Jul 25, 2026, 20:00:00";"12.23";"44.34";"3.94"
"Broad Run HS";"Jul 25, 2026, 19:00:00";"10.75";"41.28";"3.93"
"Broad Run HS";"Jul 25, 2026, 18:00:00";"7.96";"37.03";"4.8"
"Broad Run HS";"Jul 25, 2026, 17:00:00";"7.68";"44.01";"4.23"
"Broad Run HS";"Jul 25, 2026, 16:00:00";"7.44";"56.07";"3.5"
"Broad Run HS";"Jul 25, 2026, 15:00:00";"9.64";"72.56";"2.25"
"Broad Run HS";"Jul 25, 2026, 14:00:00";"10.08";"56.99";"2.58"
"Broad Run HS";"Jul 25, 2026, 13:00:00";"7.46";"43.93";"3.85"
"Broad Run HS";"Jul 25, 2026, 12:00:00";"8.08";"55.47";"3.95"
"Broad Run HS";"Jul 25, 2026, 11:00:00";"12.28";"88.46";"3.47"
"Broad Run HS";"Jul 25, 2026, 10:00:00";"11.38";"128.35";"2.73"
"Broad Run HS";"Jul 25, 2026, 09:00:00";"12.19";"157.39";"2.59"
"Broad Run HS";"Jul 25, 2026, 08:00:00";"13.42";"183.42";"2.43"
"Broad Run HS";"Jul 25, 2026, 07:00:00";"14.2";"184.08";"2.59"
"Broad Run HS";"Jul 25, 2026, 06:00:00";"13.13";"178.18";"2.98"
"Broad Run HS";"Jul 25, 2026, 05:00:00";"13.64";"167.23";"3.03"
"Broad Run HS";"Jul 25, 2026, 04:00:00";"13.51";"121.8";"3.21"
"Broad Run HS";"Jul 25, 2026, 03:00:00";"12.4";"68.74";"3.26"
"Broad Run HS";"Jul 25, 2026, 02:00:00";"12.01";"36.08";"3.26"
"Broad Run HS";"Jul 25, 2026, 01:00:00";"11.24";"33.8";"3.03"
"Broad Run HS";"Jul 25, 2026, 00:00:00";"11.53";"28.3";"3.29"
"Broad Run HS";"Jul 24, 2026, 23:00:00";"11.62";"23.57";"3.49"
"Broad Run HS";"Jul 24, 2026, 22:00:00";"12.17";"18.04";"4.64"
"Broad Run HS";"Jul 24, 2026, 21:00:00";"11.5";"10.78";"5.11"
"Broad Run HS";"Jul 24, 2026, 20:00:00";"11.73";"8.75";"5.75"
"Broad Run HS";"Jul 24, 2026, 19:00:00";"12.1";"5.05";"4.81"
"Broad Run HS";"Jul 24, 2026, 18:00:00";"12.13";"1.91";"4.51"
"Broad Run HS";"Jul 24, 2026, 17:00:00";"10.5";"0.68";"4.22"
"Broad Run HS";"Jul 24, 2026, 16:00:00";"8.51";"0.99";"4.04"
"Broad Run HS";"Jul 24, 2026, 15:00:00";"8.07";"1.97";"3.95"
"Broad Run HS";"Jul 24, 2026, 14:00:00";"9.16";"6.61";"4.4"
"Broad Run HS";"Jul 24, 2026, 13:00:00";"7.38";"10.87";"4.62"
"Broad Run HS";"Jul 24, 2026, 12:00:00";"6.97";"19.19";"4.98"
"Broad Run HS";"Jul 24, 2026, 11:00:00";"5.31";"41.2";"4.5"
"Broad Run HS";"Jul 24, 2026, 10:00:00";"6.85";"64.07";"4.42"
"Broad Run HS";"Jul 24, 2026, 09:00:00";"8.91";"106.35";"4.02"
"Broad Run HS";"Jul 24, 2026, 08:00:00";"10.44";"121.89";"3.53"
"Broad Run HS";"Jul 24, 2026, 07:00:00";"10";"117.56";"4.09"
"Broad Run HS";"Jul 24, 2026, 06:00:00";"9.89";"111.18";"4.36"
"Broad Run HS";"Jul 24, 2026, 05:00:00";"9.78";"96.88";"3.9"
"Broad Run HS";"Jul 24, 2026, 04:00:00";"10.8";"84.82";"3.68"
"Broad Run HS";"Jul 24, 2026, 03:00:00";"12.44";"72.65";"4.94"
"Broad Run HS";"Jul 24, 2026, 02:00:00";"13.05";"60.37";"4.39"
"Broad Run HS";"Jul 24, 2026, 01:00:00";"13.59";"47.69";"3.77"
"Broad Run HS";"Jul 24, 2026, 00:00:00";"13.78";"39.92";"3.6"
"Broad Run HS";"Jul 23, 2026, 23:00:00";"15.23";"35.99";"3.7"
"Broad Run HS";"Jul 23, 2026, 22:00:00";"13.76";"21.78";"4.06"
"Broad Run HS";"Jul 23, 2026, 21:00:00";"10.82";"1.97";"3.89"
"Broad Run HS";"Jul 23, 2026, 20:00:00";"7.87";"0";"3.67"
"Broad Run HS";"Jul 23, 2026, 19:00:00";"6.41";"0";"3.72"
"Broad Run HS";"Jul 23, 2026, 18:00:00";"4.38";"0";"3.74"
"Broad Run HS";"Jul 23, 2026, 17:00:00";"2.79";"0";"3.59"
"Broad Run HS";"Jul 23, 2026, 16:00:00";"3.6";"0";"3.91"
"Broad Run HS";"Jul 23, 2026, 15:00:00";"3.21";"0";"3.98"
"Broad Run HS";"Jul 23, 2026, 14:00:00";"3.44";"0.09";"3.97"
"Broad Run HS";"Jul 23, 2026, 13:00:00";"4.46";"1.55";"3.6"
"Broad Run HS";"Jul 23, 2026, 12:00:00";"3.99";"7.82";"3.59"
"Broad Run HS";"Jul 23, 2026, 11:00:00";"4.21";"16.26";"3.24"
"Broad Run HS";"Jul 23, 2026, 10:00:00";"6.13";"30.05";"3.01"
"Broad Run HS";"Jul 23, 2026, 09:00:00";"8.61";"47.88";"2.43"
"Broad Run HS";"Jul 23, 2026, 08:00:00";"10.63";"55.05";"2.35"
"Broad Run HS";"Jul 23, 2026, 07:00:00";"12.6";"52.41";"2.63"
"Broad Run HS";"Jul 23, 2026, 06:00:00";"9.77";"47.4";"2.09"
"Broad Run HS";"Jul 23, 2026, 05:00:00";"9.58";"44.8";"2.32"
"Broad Run HS";"Jul 23, 2026, 04:00:00";"9.47";"42.2";"3.86"
"Broad Run HS";"Jul 23, 2026, 03:00:00";"8.86";"37.58";"4.86"
"Broad Run HS";"Jul 23, 2026, 02:00:00";"8";"33.26";"5.69"
"Broad Run HS";"Jul 23, 2026, 01:00:00";"8.63";"33.48";"6.53"
"Broad Run HS";"Jul 23, 2026, 00:00:00";"9.2";"29.86";"6.46"
"Broad Run HS";"Jul 22, 2026, 23:00:00";"9.44";"25.34";"6.73"
"Broad Run HS";"Jul 22, 2026, 22:00:00";"8.52";"25.35";"8.1"
"Broad Run HS";"Jul 22, 2026, 21:00:00";"8.67";"20.47";"9.69"
"Broad Run HS";"Jul 22, 2026, 20:00:00";"6.57";"14.95";"9.77"
"Broad Run HS";"Jul 22, 2026, 19:00:00";"5.69";"15.02";"10.52"
"Broad Run HS";"Jul 22, 2026, 18:00:00";"3.77";"13.21";"11.91"
"Broad Run HS";"Jul 22, 2026, 17:00:00";"2.72";"13.41";"12.71"
"Broad Run HS";"Jul 22, 2026, 16:00:00";"2.44";"21.15";"13.86"
"Broad Run HS";"Jul 22, 2026, 15:00:00";"0.75";"29.5";"14.5"
"Broad Run HS";"Jul 22, 2026, 14:00:00";"2.13";"46.79";"14.05"
"Broad Run HS";"Jul 22, 2026, 13:00:00";"0.43";"67.4";"14.63"
"Broad Run HS";"Jul 22, 2026, 12:00:00";"0.23";"119.61";"14.34"
"Broad Run HS";"Jul 22, 2026, 11:00:00";"0.24";"166.21";"14.32"
"Broad Run HS";"Jul 22, 2026, 10:00:00";"0.73";"271.38";"8.4"
"Broad Run HS";"Jul 22, 2026, 09:00:00";"5.85";"412.05";"5.23"
"Broad Run HS";"Jul 22, 2026, 08:00:00";"7.09";"519.07";"4.42"
"Broad Run HS";"Jul 22, 2026, 07:00:00";"6.16";"494.96";"4.61"
"Broad Run HS";"Jul 22, 2026, 06:00:00";"7.46";"504.64";"4.49"
"Broad Run HS";"Jul 22, 2026, 05:00:00";"8.42";"520.19";"3.6"
"Broad Run HS";"Jul 22, 2026, 04:00:00";"10.53";"476.77";"4.12"
"Broad Run HS";"Jul 22, 2026, 03:00:00";"14.8";"490.8";"3.61"
"Broad Run HS";"Jul 22, 2026, 02:00:00";"12.43";"439.63";"3.32"
"Broad Run HS";"Jul 22, 2026, 01:00:00";"12.84";"440.1";"3.2"
"Broad Run HS";"Jul 22, 2026, 00:00:00";"15.05";"497.36";"1.96"
"Broad Run HS";"Jul 21, 2026, 23:00:00";"17.41";"472.2";"2.7"
"Broad Run HS";"Jul 21, 2026, 22:00:00";"15.7";"336.17";"4.03"
"Broad Run HS";"Jul 21, 2026, 21:00:00";"10.88";"418.66";"4.84"
"Broad Run HS";"Jul 21, 2026, 20:00:00";"9.68";"295.08";"9.37"
"Broad Run HS";"Jul 21, 2026, 19:00:00";"7.12";"276.59";"7.67"
"Broad Run HS";"Jul 21, 2026, 18:00:00";"3.02";"221.5";"8.32"
"Broad Run HS";"Jul 21, 2026, 17:00:00";"4.94";"177.27";"8.79"
"Broad Run HS";"Jul 21, 2026, 16:00:00";"0.16";"154.56";"8.7"
"Broad Run HS";"Jul 21, 2026, 15:00:00";"0.67";"159.68";"7.88"
"Broad Run HS";"Jul 21, 2026, 14:00:00";"0";"178.52";"7.14"
"Broad Run HS";"Jul 21, 2026, 13:00:00";"0.16";"211.01";"7"
"Broad Run HS";"Jul 21, 2026, 12:00:00";"0.37";"259.93";"8.01"
"Broad Run HS";"Jul 21, 2026, 11:00:00";"0.99";"330.85";"9.41"
"Broad Run HS";"Jul 21, 2026, 10:00:00";"4.97";"443.77";"9.95"
"Broad Run HS";"Jul 21, 2026, 09:00:00";"8.62";"480.64";"12.23"
"Broad Run HS";"Jul 21, 2026, 08:00:00";"8.58";"477.12";"13.02"
"Broad Run HS";"Jul 21, 2026, 07:00:00";"7.83";"481.93";"14.17"
"Broad Run HS";"Jul 21, 2026, 06:00:00";"8.16";"471.91";"15.67"
"Broad Run HS";"Jul 21, 2026, 05:00:00";"9.18";"442.04";"16.48"
"Broad Run HS";"Jul 21, 2026, 04:00:00";"10.03";"385.57";"18.84"
"Broad Run HS";"Jul 21, 2026, 03:00:00";"10.51";"326.16";"21.62"
"Broad Run HS";"Jul 21, 2026, 02:00:00";"11.17";"285.56";"22.82"
"Broad Run HS";"Jul 21, 2026, 01:00:00";"12.56";"230.13";"24.05"
"Broad Run HS";"Jul 21, 2026, 00:00:00";"14.83";"162.43";"24.1"
"Broad Run HS";"Jul 20, 2026, 23:00:00";"15.92";"96.15";"24.93"
"Broad Run HS";"Jul 20, 2026, 22:00:00";"13.51";"53.17";"25.21"
"Broad Run HS";"Jul 20, 2026, 21:00:00";"11.12";"45.07";"26.28"
"Broad Run HS";"Jul 20, 2026, 20:00:00";"9.16";"34.82";"31.22"
"Broad Run HS";"Jul 20, 2026, 19:00:00";"6.61";"24.63";"33.41"
"Broad Run HS";"Jul 20, 2026, 18:00:00";"5.07";"21.28";"34.04"
"Broad Run HS";"Jul 20, 2026, 17:00:00";"6.31";"20.36";"33.75"
"Broad Run HS";"Jul 20, 2026, 16:00:00";"3.37";"15.18";"33.84"
"Broad Run HS";"Jul 20, 2026, 15:00:00";"5.91";"17.76";"32.59"
"Broad Run HS";"Jul 20, 2026, 14:00:00";"5.49";"18.39";"32.38"
"Broad Run HS";"Jul 20, 2026, 13:00:00";"4.17";"20.55";"30.16"
"Broad Run HS";"Jul 20, 2026, 12:00:00";"0.79";"21.72";"28.44"
"Broad Run HS";"Jul 20, 2026, 11:00:00";"3.43";"53.05";"24.47"
"Broad Run HS";"Jul 20, 2026, 10:00:00";"3.81";"72.31";"20.46"
"Broad Run HS";"Jul 20, 2026, 09:00:00";"5.99";"113.47";"17.82"
"Broad Run HS";"Jul 20, 2026, 08:00:00";"14.38";"155.18";"14.65"
"Broad Run HS";"Jul 20, 2026, 07:00:00";"9.43";"163.65";"13.09"
"Broad Run HS";"Jul 20, 2026, 06:00:00";"8.29";"161.45";"13.51"
"Broad Run HS";"Jul 20, 2026, 05:00:00";"8.62";"143.68";"14.05"
"Broad Run HS";"Jul 20, 2026, 04:00:00";"7.77";"133.26";"14.79"
"Broad Run HS";"Jul 20, 2026, 03:00:00";"8.56";"120.4";"16.22"
"Broad Run HS";"Jul 20, 2026, 02:00:00";"8.6";"89.91";"17.44"
"Broad Run HS";"Jul 20, 2026, 01:00:00";"9.11";"70.49";"18.18"
"Broad Run HS";"Jul 20, 2026, 00:00:00";"10.5";"59.17";"19.97"
"Broad Run HS";"Jul 19, 2026, 23:00:00";"11.25";"54.3";"22.61"
"Broad Run HS";"Jul 19, 2026, 22:00:00";"9.23";"43.59";"24.63"
"Broad Run HS";"Jul 19, 2026, 21:00:00";"8.23";"38.03";"30.28"
"Broad Run HS";"Jul 19, 2026, 20:00:00";"5.34";"32.86";"36.49"
"Broad Run HS";"Jul 19, 2026, 19:00:00";"4.77";"38.87";"36.44"
"Broad Run HS";"Jul 19, 2026, 18:00:00";"3.56";"44.17";"38.09"
"Broad Run HS";"Jul 19, 2026, 17:00:00";"2.41";"49.58";"44.18"
"Broad Run HS";"Jul 19, 2026, 16:00:00";"1.58";"56.97";"46.78"
"Broad Run HS";"Jul 19, 2026, 15:00:00";"0.84";"65.92";"49.38"
"Broad Run HS";"Jul 19, 2026, 14:00:00";"0.16";"77.59";"51.6"
"Broad Run HS";"Jul 19, 2026, 13:00:00";"0.8";"97.7";"47.73"
"Broad Run HS";"Jul 19, 2026, 12:00:00";"0.93";"112.05";"40.37"
"Broad Run HS";"Jul 19, 2026, 11:00:00";"1.65";"134.99";"30.28"
"Broad Run HS";"Jul 19, 2026, 10:00:00";"2.28";"170.89";"22.12"
"Broad Run HS";"Jul 19, 2026, 09:00:00";"3.34";"185.83";"14.54"
"Broad Run HS";"Jul 19, 2026, 08:00:00";"4.8";"241.86";"6.55"
"Broad Run HS";"Jul 19, 2026, 07:00:00";"5.94";"280.99";"7.61"
"Broad Run HS";"Jul 19, 2026, 06:00:00";"5.79";"243.57";"7.2"
"Broad Run HS";"Jul 19, 2026, 05:00:00";"4.42";"275.24";"6.05"
"Broad Run HS";"Jul 19, 2026, 04:00:00";"3.62";"313.46";"5.52"
"Broad Run HS";"Jul 19, 2026, 03:00:00";"2.99";"400.12";"6.74"
"Broad Run HS";"Jul 19, 2026, 02:00:00";"2.74";"392";"7.72"
"Broad Run HS";"Jul 19, 2026, 01:00:00";"3.58";"577.26";"9.05"
"Broad Run HS";"Jul 19, 2026, 00:00:00";"4.85";"605";"10.7"
"Broad Run HS";"Jul 18, 2026, 23:00:00";"5.21";"559.95";"10.65"
"Broad Run HS";"Jul 18, 2026, 22:00:00";"5.2";"512.81";"11"
"Broad Run HS";"Jul 18, 2026, 21:00:00";"7.52";"487.71";"11"
"Broad Run HS";"Jul 18, 2026, 20:00:00";"9.42";"514.92";"8.5"
"Broad Run HS";"Jul 18, 2026, 19:00:00";"17.49";"400.44";"9.09"
"Broad Run HS";"Jul 18, 2026, 18:00:00";"12.56";"320.32";"8.46"
"Broad Run HS";"Jul 18, 2026, 17:00:00";"13.12";"220.45";"12.54"
"Broad Run HS";"Jul 18, 2026, 16:00:00";"9.41";"116.3";"27.5"
"Broad Run HS";"Jul 18, 2026, 15:00:00";"1.9";"103.97";"58.52"
"Broad Run HS";"Jul 18, 2026, 14:00:00";"0";"127.46";"66.41"
"Broad Run HS";"Jul 18, 2026, 13:00:00";"0";"207.16";"62.45"
"Broad Run HS";"Jul 18, 2026, 12:00:00";"2.69";"272.47";"57.6"
"Broad Run HS";"Jul 18, 2026, 11:00:00";"8.13";"289.01";"53.44"
"Broad Run HS";"Jul 18, 2026, 10:00:00";"9.2";"286.45";"50.68"
"Broad Run HS";"Jul 18, 2026, 09:00:00";"11.3";"283.84";"48.43"
"Broad Run HS";"Jul 18, 2026, 08:00:00";"12.81";"229.4";"48.48"
"Broad Run HS";"Jul 18, 2026, 07:00:00";"9.57";"195.06";"50.1"
"Broad Run HS";"Jul 18, 2026, 06:00:00";"8.3";"184.86";"51.84"
"Broad Run HS";"Jul 18, 2026, 05:00:00";"6.99";"173.64";"54.56"
"Broad Run HS";"Jul 18, 2026, 04:00:00";"7.48";"171.32";"57.08"
"Broad Run HS";"Jul 18, 2026, 03:00:00";"8";"132.77";"55.76"
"Broad Run HS";"Jul 18, 2026, 02:00:00";"8.09";"98.76";"56.5"
"Broad Run HS";"Jul 18, 2026, 01:00:00";"8.47";"85.35";"58.71"
"Broad Run HS";"Jul 18, 2026, 00:00:00";"8.81";"68.87";"59.39"
"Broad Run HS";"Jul 17, 2026, 23:00:00";"9.04";"54.75";"68.39"
"Broad Run HS";"Jul 17, 2026, 22:00:00";"9.11";"39.19";"77.77"
"Broad Run HS";"Jul 17, 2026, 21:00:00";"7.01";"28.45";"86.79"
"Broad Run HS";"Jul 17, 2026, 20:00:00";"5.88";"18.97";"88.73"
"Broad Run HS";"Jul 17, 2026, 19:00:00";"4.17";"8.08";"92.11"
"Broad Run HS";"Jul 17, 2026, 18:00:00";"3.56";"0.53";"91.81"
"Broad Run HS";"Jul 17, 2026, 17:00:00";"2.23";"0";"92.82"
"Broad Run HS";"Jul 17, 2026, 16:00:00";"0.88";"0";"92.41"
"Broad Run HS";"Jul 17, 2026, 15:00:00";"0.16";"0";"89.99"
"Broad Run HS";"Jul 17, 2026, 14:00:00";"0.39";"0";"89.85"
"Broad Run HS";"Jul 17, 2026, 13:00:00";"0.41";"0";"93.23"
"Broad Run HS";"Jul 17, 2026, 12:00:00";"0.25";"1.17";"96.17"
"Broad Run HS";"Jul 17, 2026, 11:00:00";"0.58";"16.39";"100.87"
"Broad Run HS";"Jul 17, 2026, 10:00:00";"6.82";"37.72";"104.46"
"Broad Run HS";"Jul 17, 2026, 09:00:00";"13.44";"56.97";"89.93"
"Broad Run HS";"Jul 17, 2026, 08:00:00";"13.49";"70.99";"80.49"
"Broad Run HS";"Jul 17, 2026, 07:00:00";"12.02";"63.76";"81.77"
"Broad Run HS";"Jul 17, 2026, 06:00:00";"11.88";"53.39";"88.36"
"Broad Run HS";"Jul 17, 2026, 05:00:00";"9.77";"36.52";"97.1"
"Broad Run HS";"Jul 17, 2026, 04:00:00";"6.99";"26.58";"117.84"
"Broad Run HS";"Jul 17, 2026, 03:00:00";"6.36";"28.84";"123.11"
"Broad Run HS";"Jul 17, 2026, 02:00:00";"5.58";"36.44";"112.03"
"Broad Run HS";"Jul 17, 2026, 01:00:00";"5.17";"55.09";"86.72"
"Broad Run HS";"Jul 17, 2026, 00:00:00";"4.78";"74.75";"66.76"
"Broad Run HS";"Jul 16, 2026, 23:00:00";"2.6";"80.85";"57.22"
"Broad Run HS";"Jul 16, 2026, 22:00:00";"1.38";"105.73";"27.85"
"Broad Run HS";"Jul 16, 2026, 21:00:00";"0.35";"82.45";"16.94"
"Broad Run HS";"Jul 16, 2026, 20:00:00";"0";"42.7";"18.24"
"Broad Run HS";"Jul 16, 2026, 19:00:00";"0";"22.77";"21.59"
"Broad Run HS";"Jul 16, 2026, 18:00:00";"0";"9.02";"23.07"
"Broad Run HS";"Jul 16, 2026, 17:00:00";"0";"13";"20.66"
"Broad Run HS";"Jul 16, 2026, 16:00:00";"0";"35.52";"18.83"
"Broad Run HS";"Jul 16, 2026, 15:00:00";"0";"65.87";"20.65"
"Broad Run HS";"Jul 16, 2026, 14:00:00";"0";"72.4";"20.08"
"Broad Run HS";"Jul 16, 2026, 13:00:00";"0";"77.55";"18.3"
"Broad Run HS";"Jul 16, 2026, 12:00:00";"0";"95.28";"17.7"
"Broad Run HS";"Jul 16, 2026, 11:00:00";"0.04";"110.79";"17.72"
"Broad Run HS";"Jul 16, 2026, 10:00:00";"0.1";"116.95";"16.3"
"Broad Run HS";"Jul 16, 2026, 09:00:00";"1.31";"117.27";"14.81"
"Broad Run HS";"Jul 16, 2026, 08:00:00";"3.77";"119.35";"13.73"
"Broad Run HS";"Jul 16, 2026, 07:00:00";"4.93";"120.77";"14.48"
"Broad Run HS";"Jul 16, 2026, 06:00:00";"4.59";"127.75";"14.56"
"Broad Run HS";"Jul 16, 2026, 05:00:00";"4.78";"129.86";"14.24"
"Broad Run HS";"Jul 16, 2026, 04:00:00";"4.33";"115.07";"14.71"
"Broad Run HS";"Jul 16, 2026, 03:00:00";"3.63";"107.17";"14.73"
"Broad Run HS";"Jul 16, 2026, 02:00:00";"3.57";"106.46";"13.62"
"Broad Run HS";"Jul 16, 2026, 01:00:00";"3.29";"111.72";"12.4"
"Broad Run HS";"Jul 16, 2026, 00:00:00";"3.09";"122.81";"13.43"
"Broad Run HS";"Jul 15, 2026, 23:00:00";"2.51";"129.31";"13.63"
"Broad Run HS";"Jul 15, 2026, 22:00:00";"2.45";"114.06";"11.86"
"Broad Run HS";"Jul 15, 2026, 21:00:00";"1.15";"92.74";"11.85"
"Broad Run HS";"Jul 15, 2026, 20:00:00";"0";"66.65";"12.19"
"Broad Run HS";"Jul 15, 2026, 19:00:00";"0";"37.16";"13.15"
"Broad Run HS";"Jul 15, 2026, 18:00:00";"0";"13.4";"13.31"
"Broad Run HS";"Jul 15, 2026, 17:00:00";"0";"6.56";"12.77"
"Broad Run HS";"Jul 15, 2026, 16:00:00";"0";"17.83";"13.15"
"Broad Run HS";"Jul 15, 2026, 15:00:00";"0";"38.16";"14.46"
"Broad Run HS";"Jul 15, 2026, 14:00:00";"0";"43.62";"14.08"
"Broad Run HS";"Jul 15, 2026, 13:00:00";"0";"80.35";"14.05"
"Broad Run HS";"Jul 15, 2026, 12:00:00";"0";"98.84";"14.06"
"Broad Run HS";"Jul 15, 2026, 11:00:00";"0";"116.34";"12.67"
"Broad Run HS";"Jul 15, 2026, 10:00:00";"0";"145.03";"11.09"
"Broad Run HS";"Jul 15, 2026, 09:00:00";"1.37";"179.16";"9.73"
"Broad Run HS";"Jul 15, 2026, 08:00:00";"7.22";"241.74";"8.11"
"Broad Run HS";"Jul 15, 2026, 07:00:00";"6.95";"264.11";"7.72"
"Broad Run HS";"Jul 15, 2026, 06:00:00";"7.86";"256.39";"8.61"
"Broad Run HS";"Jul 15, 2026, 05:00:00";"6.48";"230.42";"8.33"
"Broad Run HS";"Jul 15, 2026, 04:00:00";"6.82";"219.87";"8.17"
"Broad Run HS";"Jul 15, 2026, 03:00:00";"7.77";"185.05";"8.22"
"Broad Run HS";"Jul 15, 2026, 02:00:00";"7.29";"128.44";"7.97"
"Broad Run HS";"Jul 15, 2026, 01:00:00";"7.68";"89.47";"8.4"
"Broad Run HS";"Jul 15, 2026, 00:00:00";"6.64";"70.73";"8.31"
"Broad Run HS";"Jul 14, 2026, 23:00:00";"5.24";"60.53";"8.31"
"Broad Run HS";"Jul 14, 2026, 22:00:00";"5.08";"54.96";"8.58"
"Broad Run HS";"Jul 14, 2026, 21:00:00";"3.73";"43.04";"9.03"
"Broad Run HS";"Jul 14, 2026, 20:00:00";"1.02";"30.97";"9.56"
"Broad Run HS";"Jul 14, 2026, 19:00:00";"0.08";"22.02";"9.58"
"Broad Run HS";"Jul 14, 2026, 18:00:00";"0";"12.61";"9.47"
